CMDLINE c:\users\ialrazi\powersynth\cornerstitch_dev\powercad-full\venv_64bit\scripts\python.exe powercad\recursive_suite\perf_test.py
MEM 149.007812 1571609554.1040
MEM 149.007812 1571609554.2040
MEM 149.007812 1571609554.3040
MEM 149.007812 1571609554.4050
MEM 149.007812 1571609554.5050
MEM 149.007812 1571609554.6050
MEM 149.007812 1571609554.7060
MEM 149.007812 1571609554.8060
MEM 149.007812 1571609554.9070
MEM 149.007812 1571609555.0070
MEM 149.007812 1571609555.1080
MEM 149.007812 1571609555.2080
MEM 149.007812 1571609555.3080
MEM 149.007812 1571609555.4090
MEM 149.007812 1571609555.5090
MEM 149.007812 1571609555.6090
MEM 149.007812 1571609555.7100
MEM 149.007812 1571609555.8100
MEM 149.007812 1571609555.9110
MEM 149.007812 1571609556.0120
MEM 149.007812 1571609556.1120
MEM 149.007812 1571609556.2120
MEM 149.007812 1571609556.3120
MEM 149.007812 1571609556.4130
MEM 149.007812 1571609556.5130
MEM 149.007812 1571609556.6140
MEM 149.007812 1571609556.7140
MEM 149.007812 1571609556.8140
MEM 149.007812 1571609556.9150
MEM 149.007812 1571609557.0160
MEM 149.007812 1571609557.1160
MEM 149.007812 1571609557.2160
MEM 149.007812 1571609557.3170
MEM 149.007812 1571609557.4170
MEM 149.007812 1571609557.5180
MEM 149.007812 1571609557.6180
MEM 149.007812 1571609557.7190
MEM 149.007812 1571609557.8190
MEM 149.007812 1571609557.9200
MEM 149.007812 1571609558.0210
MEM 149.007812 1571609558.1210
MEM 149.007812 1571609558.2220
MEM 149.007812 1571609558.3220
MEM 149.007812 1571609558.4220
MEM 149.007812 1571609558.5230
MEM 149.007812 1571609558.6230
MEM 149.007812 1571609558.7230
MEM 149.007812 1571609558.8240
MEM 149.007812 1571609558.9240
MEM 149.007812 1571609559.0240
MEM 149.007812 1571609559.1250
MEM 149.007812 1571609559.2250
MEM 149.007812 1571609559.3250
MEM 149.007812 1571609559.4260
MEM 149.007812 1571609559.5260
MEM 149.007812 1571609559.6270
MEM 149.007812 1571609559.7270
MEM 149.007812 1571609559.8270
MEM 149.007812 1571609559.9270
MEM 149.007812 1571609560.0280
MEM 149.007812 1571609560.1280
MEM 149.007812 1571609560.2290
MEM 149.007812 1571609560.3290
MEM 149.007812 1571609560.4290
MEM 149.007812 1571609560.5300
MEM 149.007812 1571609560.6300
MEM 149.007812 1571609560.7300
MEM 149.007812 1571609560.8310
MEM 149.007812 1571609560.9310
MEM 149.007812 1571609561.0310
MEM 149.007812 1571609561.1320
MEM 149.007812 1571609561.2320
MEM 149.007812 1571609561.3320
MEM 149.007812 1571609561.4330
MEM 149.007812 1571609561.5330
MEM 149.007812 1571609561.6330
MEM 149.007812 1571609561.7330
MEM 149.007812 1571609561.8340
MEM 149.007812 1571609561.9340
MEM 149.007812 1571609562.0350
MEM 149.007812 1571609562.1360
MEM 149.007812 1571609562.2360
MEM 149.007812 1571609562.3370
MEM 149.007812 1571609562.4370
MEM 149.007812 1571609562.5370
MEM 149.007812 1571609562.6370
MEM 149.007812 1571609562.7380
MEM 149.007812 1571609562.8390
MEM 149.007812 1571609562.9390
MEM 149.007812 1571609563.0390
MEM 149.007812 1571609563.1400
MEM 149.007812 1571609563.2400
MEM 149.007812 1571609563.3410
MEM 149.007812 1571609563.4410
MEM 149.007812 1571609563.5420
MEM 149.007812 1571609563.6420
MEM 149.007812 1571609563.7430
MEM 149.007812 1571609563.8440
MEM 149.007812 1571609563.9440
MEM 149.007812 1571609564.0450
MEM 149.007812 1571609564.1450
MEM 149.007812 1571609564.2450
MEM 149.007812 1571609564.3460
MEM 149.007812 1571609564.4460
MEM 149.007812 1571609564.5470
MEM 149.007812 1571609564.6470
MEM 149.007812 1571609564.7470
MEM 149.007812 1571609564.8480
MEM 149.007812 1571609564.9480
MEM 149.007812 1571609565.0490
MEM 149.007812 1571609565.1490
MEM 149.007812 1571609565.2490
MEM 149.007812 1571609565.3490
MEM 149.007812 1571609565.4500
MEM 149.007812 1571609565.5510
MEM 149.007812 1571609565.6510
MEM 149.007812 1571609565.7520
MEM 149.007812 1571609565.8520
MEM 149.007812 1571609565.9530
MEM 149.007812 1571609566.0530
MEM 149.007812 1571609566.1540
MEM 149.007812 1571609566.2540
MEM 149.007812 1571609566.3540
MEM 149.007812 1571609566.4540
MEM 149.007812 1571609566.5550
MEM 149.007812 1571609566.6550
MEM 149.007812 1571609566.7550
MEM 149.007812 1571609566.8550
MEM 149.007812 1571609566.9560
MEM 149.007812 1571609567.0560
MEM 149.007812 1571609567.1570
MEM 149.007812 1571609567.2580
MEM 149.007812 1571609567.3580
MEM 149.007812 1571609567.4580
MEM 149.007812 1571609567.5580
MEM 149.007812 1571609567.6590
MEM 149.007812 1571609567.7600
MEM 149.007812 1571609567.8600
MEM 149.007812 1571609567.9600
MEM 149.007812 1571609568.0600
MEM 149.007812 1571609568.1610
MEM 149.007812 1571609568.2610
MEM 149.007812 1571609568.3620
MEM 149.007812 1571609568.4620
MEM 149.007812 1571609568.5630
MEM 149.007812 1571609568.6640
MEM 149.007812 1571609568.7640
MEM 149.007812 1571609568.8650
MEM 149.007812 1571609568.9650
MEM 149.007812 1571609569.0660
MEM 149.007812 1571609569.1660
MEM 149.007812 1571609569.2670
MEM 149.007812 1571609569.3670
MEM 149.007812 1571609569.4670
MEM 149.007812 1571609569.5670
MEM 149.007812 1571609569.6680
MEM 149.007812 1571609569.7690
MEM 149.007812 1571609569.8690
MEM 149.007812 1571609569.9690
MEM 149.007812 1571609570.0690
MEM 149.007812 1571609570.1700
MEM 149.007812 1571609570.2700
MEM 149.007812 1571609570.3700
MEM 149.007812 1571609570.4700
MEM 149.007812 1571609570.5710
MEM 149.007812 1571609570.6710
MEM 149.007812 1571609570.7720
MEM 149.007812 1571609570.8730
MEM 149.007812 1571609570.9730
MEM 149.007812 1571609571.0740
MEM 149.007812 1571609571.1740
MEM 149.007812 1571609571.2740
MEM 149.007812 1571609571.3740
MEM 149.007812 1571609571.4750
MEM 149.007812 1571609571.5750
MEM 149.007812 1571609571.6750
MEM 149.007812 1571609571.7760
MEM 149.007812 1571609571.8760
MEM 149.007812 1571609571.9760
MEM 149.007812 1571609572.0770
MEM 149.007812 1571609572.1770
MEM 149.007812 1571609572.2770
MEM 149.007812 1571609572.3780
MEM 149.007812 1571609572.4790
MEM 149.007812 1571609572.5790
MEM 149.007812 1571609572.6790
MEM 149.007812 1571609572.7800
MEM 149.007812 1571609572.8800
MEM 149.007812 1571609572.9810
MEM 149.007812 1571609573.0810
MEM 149.007812 1571609573.1820
MEM 149.007812 1571609573.2830
MEM 149.007812 1571609573.3840
MEM 149.007812 1571609573.4840
MEM 149.007812 1571609573.5840
MEM 149.007812 1571609573.6850
MEM 149.007812 1571609573.7850
MEM 149.007812 1571609573.8850
MEM 149.007812 1571609573.9860
MEM 149.007812 1571609574.0860
MEM 149.007812 1571609574.1870
MEM 149.007812 1571609574.2870
MEM 149.007812 1571609574.3880
MEM 149.007812 1571609574.4880
MEM 149.007812 1571609574.5890
MEM 149.007812 1571609574.6890
MEM 149.007812 1571609574.7900
MEM 149.007812 1571609574.8900
MEM 149.007812 1571609574.9900
MEM 149.007812 1571609575.0910
MEM 149.007812 1571609575.1910
MEM 149.007812 1571609575.2920
MEM 149.007812 1571609575.3920
MEM 149.007812 1571609575.4930
MEM 149.007812 1571609575.5930
MEM 149.007812 1571609575.6930
MEM 149.007812 1571609575.7940
MEM 149.007812 1571609575.8940
MEM 149.007812 1571609575.9950
MEM 149.007812 1571609576.0950
MEM 149.007812 1571609576.1960
MEM 149.007812 1571609576.2960
MEM 149.007812 1571609576.3960
MEM 149.007812 1571609576.4960
MEM 149.007812 1571609576.5970
MEM 149.007812 1571609576.6970
MEM 149.007812 1571609576.7980
MEM 149.007812 1571609576.8980
MEM 149.007812 1571609576.9980
MEM 149.007812 1571609577.0990
MEM 149.007812 1571609577.1990
MEM 149.007812 1571609577.2990
MEM 149.007812 1571609577.3990
MEM 149.007812 1571609577.5000
MEM 149.007812 1571609577.6000
MEM 149.007812 1571609577.7000
MEM 149.007812 1571609577.8010
MEM 149.007812 1571609577.9020
MEM 149.007812 1571609578.0030
MEM 149.007812 1571609578.1030
MEM 149.007812 1571609578.2030
MEM 149.007812 1571609578.3040
MEM 149.007812 1571609578.4040
MEM 149.007812 1571609578.5040
MEM 149.007812 1571609578.6040
MEM 149.007812 1571609578.7050
MEM 149.007812 1571609578.8050
MEM 149.007812 1571609578.9050
MEM 149.007812 1571609579.0050
MEM 149.007812 1571609579.1060
MEM 149.007812 1571609579.2060
MEM 149.007812 1571609579.3060
MEM 149.007812 1571609579.4070
MEM 149.007812 1571609579.5070
MEM 149.007812 1571609579.6080
MEM 149.007812 1571609579.7080
MEM 149.007812 1571609579.8080
MEM 149.007812 1571609579.9080
MEM 149.007812 1571609580.0090
MEM 149.007812 1571609580.1090
MEM 149.007812 1571609580.2090
MEM 149.007812 1571609580.3090
MEM 149.007812 1571609580.4100
MEM 149.007812 1571609580.5100
MEM 149.007812 1571609580.6100
MEM 149.007812 1571609580.7110
MEM 149.007812 1571609580.8110
MEM 149.007812 1571609580.9120
MEM 149.007812 1571609581.0120
MEM 149.007812 1571609581.1120
MEM 149.007812 1571609581.2120
MEM 149.007812 1571609581.3130
MEM 149.007812 1571609581.4130
MEM 149.007812 1571609581.5130
MEM 149.007812 1571609581.6140
MEM 149.007812 1571609581.7140
MEM 149.007812 1571609581.8140
MEM 149.007812 1571609581.9150
MEM 149.007812 1571609582.0150
MEM 149.007812 1571609582.1150
MEM 149.007812 1571609582.2160
MEM 149.007812 1571609582.3170
MEM 149.007812 1571609582.4170
MEM 149.007812 1571609582.5170
MEM 149.007812 1571609582.6170
MEM 149.007812 1571609582.7180
MEM 149.007812 1571609582.8190
MEM 149.007812 1571609582.9190
MEM 149.007812 1571609583.0190
MEM 149.007812 1571609583.1190
MEM 149.007812 1571609583.2200
MEM 149.007812 1571609583.3200
MEM 149.007812 1571609583.4200
MEM 149.007812 1571609583.5200
MEM 149.007812 1571609583.6210
MEM 149.007812 1571609583.7210
MEM 149.007812 1571609583.8210
MEM 149.007812 1571609583.9210
MEM 149.007812 1571609584.0220
MEM 149.007812 1571609584.1220
MEM 149.007812 1571609584.2220
MEM 149.007812 1571609584.3230
MEM 149.007812 1571609584.4240
MEM 149.007812 1571609584.5240
MEM 149.007812 1571609584.6250
MEM 149.007812 1571609584.7250
MEM 149.007812 1571609584.8250
MEM 149.007812 1571609584.9260
MEM 149.007812 1571609585.0260
MEM 149.007812 1571609585.1260
MEM 149.007812 1571609585.2260
MEM 149.007812 1571609585.3270
MEM 149.007812 1571609585.4270
MEM 149.007812 1571609585.5270
MEM 149.007812 1571609585.6280
MEM 149.007812 1571609585.7280
MEM 149.007812 1571609585.8280
MEM 149.007812 1571609585.9280
MEM 149.007812 1571609586.0290
MEM 149.007812 1571609586.1290
MEM 149.007812 1571609586.2290
MEM 149.007812 1571609586.3290
MEM 149.007812 1571609586.4300
MEM 149.007812 1571609586.5300
MEM 149.007812 1571609586.6300
MEM 149.007812 1571609586.7310
MEM 149.007812 1571609586.8310
MEM 149.007812 1571609586.9320
MEM 149.007812 1571609587.0320
MEM 149.007812 1571609587.1330
MEM 149.007812 1571609587.2330
MEM 149.007812 1571609587.3340
MEM 149.007812 1571609587.4340
MEM 149.007812 1571609587.5340
MEM 149.007812 1571609587.6340
MEM 149.007812 1571609587.7350
MEM 149.007812 1571609587.8350
MEM 149.007812 1571609587.9350
MEM 149.007812 1571609588.0360
MEM 149.007812 1571609588.1360
MEM 149.007812 1571609588.2360
MEM 149.007812 1571609588.3370
MEM 149.007812 1571609588.4380
MEM 149.007812 1571609588.5380
MEM 149.007812 1571609588.6380
MEM 149.007812 1571609588.7380
MEM 149.007812 1571609588.8390
MEM 149.007812 1571609588.9390
MEM 149.007812 1571609589.0390
MEM 149.007812 1571609589.1400
MEM 149.007812 1571609589.2400
MEM 149.007812 1571609589.3400
MEM 149.007812 1571609589.4400
MEM 149.007812 1571609589.5410
MEM 149.007812 1571609589.6410
MEM 149.007812 1571609589.7420
MEM 149.007812 1571609589.8420
MEM 149.007812 1571609589.9420
MEM 149.007812 1571609590.0430
MEM 149.007812 1571609590.1440
MEM 149.007812 1571609590.2440
MEM 149.007812 1571609590.3440
MEM 149.007812 1571609590.4450
MEM 149.007812 1571609590.5450
MEM 149.007812 1571609590.6450
MEM 149.007812 1571609590.7450
MEM 149.007812 1571609590.8460
MEM 149.007812 1571609590.9460
MEM 149.007812 1571609591.0470
MEM 149.007812 1571609591.1470
MEM 149.007812 1571609591.2470
MEM 149.007812 1571609591.3480
MEM 149.007812 1571609591.4480
MEM 149.007812 1571609591.5500
MEM 149.007812 1571609591.6510
MEM 149.007812 1571609591.7510
MEM 149.007812 1571609591.8520
MEM 149.007812 1571609591.9530
MEM 149.007812 1571609592.0530
MEM 149.007812 1571609592.1530
MEM 149.007812 1571609592.2540
MEM 149.007812 1571609592.3540
MEM 149.007812 1571609592.4550
MEM 149.007812 1571609592.5550
MEM 149.007812 1571609592.6550
MEM 149.007812 1571609592.7550
MEM 149.007812 1571609592.8560
MEM 149.007812 1571609592.9560
MEM 149.007812 1571609593.0560
MEM 149.007812 1571609593.1560
MEM 149.007812 1571609593.2570
MEM 149.007812 1571609593.3570
MEM 149.007812 1571609593.4570
MEM 149.007812 1571609593.5570
MEM 149.007812 1571609593.6580
MEM 149.007812 1571609593.7580
MEM 149.007812 1571609593.8580
MEM 149.007812 1571609593.9590
MEM 149.007812 1571609594.0590
MEM 149.007812 1571609594.1600
MEM 149.007812 1571609594.2600
MEM 149.007812 1571609594.3600
MEM 149.007812 1571609594.4600
MEM 149.007812 1571609594.5610
MEM 149.007812 1571609594.6610
MEM 149.007812 1571609594.7610
MEM 149.007812 1571609594.8620
MEM 149.007812 1571609594.9620
MEM 149.007812 1571609595.0620
MEM 149.007812 1571609595.1620
MEM 149.007812 1571609595.2630
MEM 149.007812 1571609595.3630
MEM 149.007812 1571609595.4630
MEM 149.007812 1571609595.5640
MEM 149.007812 1571609595.6650
MEM 149.007812 1571609595.7650
MEM 149.007812 1571609595.8660
MEM 149.007812 1571609595.9670
MEM 149.007812 1571609596.0670
MEM 149.007812 1571609596.1670
MEM 149.007812 1571609596.2670
MEM 149.007812 1571609596.3680
MEM 149.007812 1571609596.4680
MEM 149.007812 1571609596.5680
MEM 149.007812 1571609596.6680
MEM 149.007812 1571609596.7690
MEM 149.007812 1571609596.8690
MEM 149.007812 1571609596.9700
MEM 149.007812 1571609597.0700
MEM 149.007812 1571609597.1700
MEM 149.007812 1571609597.2710
MEM 149.007812 1571609597.3710
MEM 149.007812 1571609597.4720
MEM 149.007812 1571609597.5720
MEM 149.007812 1571609597.6730
MEM 149.007812 1571609597.7730
MEM 149.007812 1571609597.8740
MEM 149.007812 1571609597.9740
MEM 149.007812 1571609598.0740
MEM 149.007812 1571609598.1740
MEM 149.007812 1571609598.2750
MEM 149.007812 1571609598.3750
MEM 149.007812 1571609598.4750
MEM 149.007812 1571609598.5760
MEM 149.007812 1571609598.6760
MEM 149.007812 1571609598.7760
MEM 149.007812 1571609598.8760
MEM 149.007812 1571609598.9770
MEM 149.007812 1571609599.0770
MEM 149.007812 1571609599.1770
MEM 149.007812 1571609599.2770
MEM 149.007812 1571609599.3780
MEM 149.007812 1571609599.4780
MEM 149.007812 1571609599.5780
MEM 149.007812 1571609599.6780
MEM 149.007812 1571609599.7790
MEM 149.007812 1571609599.8790
MEM 149.007812 1571609599.9790
MEM 149.007812 1571609600.0800
MEM 149.007812 1571609600.1800
MEM 149.007812 1571609600.2800
MEM 149.007812 1571609600.3800
MEM 149.007812 1571609600.4810
MEM 149.007812 1571609600.5810
MEM 149.007812 1571609600.6810
MEM 149.007812 1571609600.7810
MEM 149.007812 1571609600.8820
MEM 149.007812 1571609600.9830
MEM 149.007812 1571609601.0830
MEM 149.007812 1571609601.1840
MEM 149.007812 1571609601.2840
MEM 149.007812 1571609601.3840
MEM 149.007812 1571609601.4840
MEM 149.007812 1571609601.5850
MEM 149.007812 1571609601.6860
MEM 149.007812 1571609601.7860
MEM 149.007812 1571609601.8870
MEM 149.007812 1571609601.9870
MEM 149.007812 1571609602.0880
MEM 149.007812 1571609602.1880
MEM 149.007812 1571609602.2890
MEM 149.007812 1571609602.3890
MEM 149.007812 1571609602.4890
MEM 149.007812 1571609602.5890
MEM 149.007812 1571609602.6900
MEM 149.007812 1571609602.7900
MEM 149.007812 1571609602.8900
MEM 149.007812 1571609602.9910
MEM 149.007812 1571609603.0910
MEM 149.007812 1571609603.1910
MEM 149.007812 1571609603.2910
MEM 149.007812 1571609603.3920
MEM 149.007812 1571609603.4920
MEM 149.007812 1571609603.5920
MEM 149.007812 1571609603.6920
MEM 149.007812 1571609603.7930
MEM 149.007812 1571609603.8930
MEM 149.007812 1571609603.9940
MEM 149.007812 1571609604.0940
MEM 149.007812 1571609604.1950
MEM 149.007812 1571609604.2950
MEM 149.007812 1571609604.3950
MEM 149.007812 1571609604.4960
MEM 149.007812 1571609604.5960
MEM 149.007812 1571609604.6960
MEM 149.007812 1571609604.7960
MEM 149.007812 1571609604.8970
MEM 149.007812 1571609604.9970
MEM 149.007812 1571609605.0970
MEM 149.007812 1571609605.1970
MEM 149.007812 1571609605.2980
MEM 149.007812 1571609605.3980
MEM 149.007812 1571609605.4990
MEM 149.007812 1571609605.5990
MEM 149.007812 1571609605.7000
MEM 149.007812 1571609605.8010
MEM 149.007812 1571609605.9010
MEM 149.007812 1571609606.0020
MEM 149.007812 1571609606.1020
MEM 149.007812 1571609606.2030
MEM 149.007812 1571609606.3030
MEM 149.007812 1571609606.4030
MEM 149.007812 1571609606.5030
MEM 149.007812 1571609606.6040
MEM 149.007812 1571609606.7040
MEM 149.007812 1571609606.8040
MEM 149.007812 1571609606.9040
MEM 149.007812 1571609607.0050
MEM 149.007812 1571609607.1050
MEM 149.007812 1571609607.2060
MEM 149.007812 1571609607.3100
MEM 149.007812 1571609607.4100
MEM 149.007812 1571609607.5100
MEM 149.007812 1571609607.6110
MEM 149.007812 1571609607.7110
MEM 149.007812 1571609607.8110
MEM 149.007812 1571609607.9120
MEM 149.007812 1571609608.0120
MEM 149.007812 1571609608.1130
MEM 149.007812 1571609608.2130
MEM 149.007812 1571609608.3130
MEM 149.007812 1571609608.4130
MEM 149.007812 1571609608.5140
MEM 149.007812 1571609608.6150
MEM 149.007812 1571609608.7150
MEM 149.007812 1571609608.8150
MEM 149.007812 1571609608.9150
MEM 149.007812 1571609609.0160
MEM 149.007812 1571609609.1160
MEM 149.007812 1571609609.2160
MEM 149.007812 1571609609.3160
MEM 149.007812 1571609609.4170
MEM 149.007812 1571609609.5170
MEM 149.007812 1571609609.6170
MEM 149.007812 1571609609.7170
MEM 149.007812 1571609609.8180
MEM 149.007812 1571609609.9180
MEM 149.007812 1571609610.0190
MEM 149.007812 1571609610.1190
MEM 149.007812 1571609610.2200
MEM 149.007812 1571609610.3200
MEM 149.007812 1571609610.4200
MEM 149.007812 1571609610.5210
MEM 149.007812 1571609610.6210
MEM 149.007812 1571609610.7210
MEM 149.007812 1571609610.8210
MEM 149.007812 1571609610.9220
MEM 149.007812 1571609611.0220
MEM 149.007812 1571609611.1220
MEM 149.007812 1571609611.2220
MEM 149.007812 1571609611.3230
MEM 149.007812 1571609611.4260
MEM 149.007812 1571609611.5270
MEM 149.007812 1571609611.6270
MEM 149.007812 1571609611.7270
MEM 149.007812 1571609611.8280
MEM 149.007812 1571609611.9280
MEM 149.007812 1571609612.0280
MEM 149.007812 1571609612.1290
MEM 149.007812 1571609612.2290
MEM 149.007812 1571609612.3290
MEM 149.007812 1571609612.4300
MEM 149.007812 1571609612.5300
MEM 149.007812 1571609612.6310
MEM 149.007812 1571609612.7310
MEM 149.007812 1571609612.8310
MEM 149.007812 1571609612.9320
MEM 149.007812 1571609613.0320
MEM 149.007812 1571609613.1320
MEM 149.007812 1571609613.2320
MEM 149.007812 1571609613.3330
MEM 149.007812 1571609613.4330
MEM 149.007812 1571609613.5330
MEM 149.007812 1571609613.6330
MEM 149.007812 1571609613.7340
MEM 149.007812 1571609613.8340
MEM 149.007812 1571609613.9340
MEM 149.007812 1571609614.0340
MEM 149.007812 1571609614.1350
MEM 149.007812 1571609614.2350
MEM 149.007812 1571609614.3350
MEM 149.007812 1571609614.4360
MEM 149.007812 1571609614.5360
MEM 149.007812 1571609614.6370
MEM 149.007812 1571609614.7370
MEM 149.007812 1571609614.8370
MEM 149.007812 1571609614.9370
MEM 149.007812 1571609615.0380
MEM 149.007812 1571609615.1380
MEM 149.007812 1571609615.2390
MEM 149.007812 1571609615.3390
MEM 149.007812 1571609615.4390
MEM 149.007812 1571609615.5390
MEM 149.007812 1571609615.6400
MEM 149.007812 1571609615.7400
MEM 149.007812 1571609615.8400
MEM 149.007812 1571609615.9410
MEM 149.007812 1571609616.0420
MEM 149.007812 1571609616.1420
MEM 149.007812 1571609616.2420
MEM 149.007812 1571609616.3430
MEM 149.007812 1571609616.4430
MEM 149.007812 1571609616.5440
MEM 149.007812 1571609616.6470
MEM 149.007812 1571609616.7480
MEM 149.007812 1571609616.8480
MEM 149.007812 1571609616.9490
MEM 149.007812 1571609617.0490
MEM 149.007812 1571609617.1500
MEM 149.007812 1571609617.2500
MEM 149.007812 1571609617.3500
MEM 149.007812 1571609617.4510
MEM 149.007812 1571609617.5510
MEM 149.007812 1571609617.6510
MEM 149.007812 1571609617.7520
MEM 149.007812 1571609617.8530
MEM 149.007812 1571609617.9530
MEM 149.007812 1571609618.0530
MEM 149.007812 1571609618.1530
MEM 149.007812 1571609618.2540
MEM 149.007812 1571609618.3540
MEM 149.007812 1571609618.4540
MEM 149.007812 1571609618.5550
MEM 149.007812 1571609618.6550
MEM 149.007812 1571609618.7560
MEM 149.007812 1571609618.8560
MEM 149.007812 1571609618.9570
MEM 149.007812 1571609619.0570
MEM 149.007812 1571609619.1570
MEM 149.007812 1571609619.2570
MEM 149.007812 1571609619.3580
MEM 149.007812 1571609619.4580
MEM 149.007812 1571609619.5590
MEM 149.007812 1571609619.6590
MEM 149.007812 1571609619.7590
MEM 149.007812 1571609619.8600
MEM 149.007812 1571609619.9600
MEM 149.007812 1571609620.0600
MEM 149.007812 1571609620.1610
MEM 149.007812 1571609620.2610
MEM 149.007812 1571609620.3610
MEM 149.007812 1571609620.4620
MEM 149.007812 1571609620.5620
MEM 149.007812 1571609620.6620
MEM 149.007812 1571609620.7630
MEM 149.007812 1571609620.8630
MEM 149.007812 1571609620.9630
MEM 149.007812 1571609621.0630
MEM 149.007812 1571609621.1640
MEM 149.007812 1571609621.2640
MEM 149.007812 1571609621.3640
MEM 149.007812 1571609621.4650
MEM 149.007812 1571609621.5660
MEM 149.007812 1571609621.6670
MEM 149.007812 1571609621.7670
MEM 149.007812 1571609621.8680
MEM 149.007812 1571609621.9680
MEM 149.007812 1571609622.0680
MEM 149.007812 1571609622.1680
MEM 149.007812 1571609622.2690
MEM 149.007812 1571609622.3690
MEM 149.007812 1571609622.4700
MEM 149.007812 1571609622.5710
MEM 149.007812 1571609622.6710
MEM 149.007812 1571609622.7710
MEM 149.007812 1571609622.8710
MEM 149.007812 1571609622.9720
MEM 149.007812 1571609623.0720
MEM 149.007812 1571609623.1730
MEM 149.007812 1571609623.2730
MEM 149.007812 1571609623.3730
MEM 149.007812 1571609623.4740
MEM 149.007812 1571609623.5740
MEM 149.007812 1571609623.6740
MEM 149.007812 1571609623.7750
MEM 149.007812 1571609623.8750
MEM 149.007812 1571609623.9760
MEM 149.007812 1571609624.0760
MEM 149.007812 1571609624.1760
MEM 149.007812 1571609624.2770
MEM 149.007812 1571609624.3770
MEM 149.007812 1571609624.4770
MEM 149.007812 1571609624.5770
MEM 149.007812 1571609624.6780
MEM 149.007812 1571609624.7780
MEM 149.007812 1571609624.8780
MEM 149.007812 1571609624.9780
MEM 149.007812 1571609625.0790
MEM 149.007812 1571609625.1790
MEM 149.007812 1571609625.2790
MEM 149.007812 1571609625.3800
MEM 149.007812 1571609625.4800
MEM 149.007812 1571609625.5800
MEM 149.007812 1571609625.6800
MEM 149.007812 1571609625.7810
MEM 149.007812 1571609625.8810
MEM 149.007812 1571609625.9810
MEM 149.007812 1571609626.0820
MEM 149.007812 1571609626.1830
MEM 149.007812 1571609626.2830
MEM 149.007812 1571609626.3830
MEM 149.007812 1571609626.4840
MEM 149.007812 1571609626.5840
MEM 149.007812 1571609626.6850
MEM 149.007812 1571609626.7850
MEM 149.007812 1571609626.8860
MEM 149.007812 1571609626.9860
MEM 149.007812 1571609627.0860
MEM 149.007812 1571609627.1860
MEM 149.007812 1571609627.2870
MEM 149.007812 1571609627.3870
MEM 149.007812 1571609627.4880
MEM 149.007812 1571609627.5890
MEM 149.007812 1571609627.6890
MEM 149.007812 1571609627.7900
MEM 149.007812 1571609627.8900
MEM 149.007812 1571609627.9900
MEM 149.007812 1571609628.0900
MEM 149.007812 1571609628.1910
MEM 149.007812 1571609628.2910
MEM 149.007812 1571609628.3920
MEM 149.007812 1571609628.4930
MEM 149.007812 1571609628.5930
MEM 149.007812 1571609628.6930
MEM 149.007812 1571609628.7930
MEM 149.007812 1571609628.8940
MEM 149.007812 1571609628.9940
MEM 149.007812 1571609629.0940
MEM 149.007812 1571609629.1950
MEM 149.007812 1571609629.2960
MEM 149.007812 1571609629.3960
MEM 149.007812 1571609629.4960
MEM 149.007812 1571609629.5970
MEM 149.007812 1571609629.6970
MEM 149.007812 1571609629.7970
MEM 149.007812 1571609629.8980
MEM 149.007812 1571609629.9980
MEM 149.007812 1571609630.0990
MEM 149.007812 1571609630.1990
MEM 149.007812 1571609630.3000
MEM 149.007812 1571609630.4000
MEM 149.007812 1571609630.5010
MEM 149.007812 1571609630.6010
MEM 149.007812 1571609630.7010
MEM 149.007812 1571609630.8020
MEM 149.007812 1571609630.9020
MEM 149.007812 1571609631.0030
MEM 149.007812 1571609631.1030
MEM 149.007812 1571609631.2030
MEM 149.007812 1571609631.3040
MEM 149.007812 1571609631.4050
MEM 149.007812 1571609631.5050
MEM 149.007812 1571609631.6050
MEM 149.007812 1571609631.7060
MEM 149.007812 1571609631.8070
MEM 149.007812 1571609631.9070
MEM 149.007812 1571609632.0070
MEM 149.007812 1571609632.1080
MEM 149.007812 1571609632.2080
MEM 149.007812 1571609632.3090
MEM 149.007812 1571609632.4090
MEM 149.007812 1571609632.5090
MEM 149.007812 1571609632.6100
MEM 149.007812 1571609632.7100
MEM 149.007812 1571609632.8110
MEM 149.007812 1571609632.9110
MEM 149.007812 1571609633.0120
MEM 149.007812 1571609633.1120
MEM 149.007812 1571609633.2120
MEM 149.007812 1571609633.3130
MEM 149.007812 1571609633.4130
MEM 149.007812 1571609633.5130
MEM 149.007812 1571609633.6140
MEM 149.007812 1571609633.7140
MEM 149.007812 1571609633.8140
MEM 149.007812 1571609633.9150
MEM 149.007812 1571609634.0160
MEM 149.007812 1571609634.1160
MEM 149.007812 1571609634.2160
MEM 149.007812 1571609634.3170
MEM 149.007812 1571609634.4170
MEM 149.007812 1571609634.5180
MEM 149.007812 1571609634.6180
MEM 149.007812 1571609634.7180
MEM 149.007812 1571609634.8180
MEM 149.007812 1571609634.9190
MEM 149.007812 1571609635.0190
MEM 149.007812 1571609635.1200
MEM 149.007812 1571609635.2200
MEM 149.007812 1571609635.3200
MEM 149.007812 1571609635.4210
MEM 149.007812 1571609635.5220
MEM 149.007812 1571609635.6220
MEM 149.007812 1571609635.7230
MEM 149.007812 1571609635.8230
MEM 149.007812 1571609635.9230
MEM 149.007812 1571609636.0230
MEM 149.007812 1571609636.1240
MEM 149.007812 1571609636.2240
